Transaction_id,customer_id,Date,Product,Gender,Device_Type,Category,Customer_Login_type,Delivery_Type,Quantity,Amount US$,Individual_Price_US$
51205,1670946537,11/29/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"3,500",206
51283,2253199229,11/29/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"2,500",147
51299,1921216195,11/29/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,245",73
51308,1596275814,11/29/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"1,000",56
51398,2287137346,11/29/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,250",74
51413,1177376512,11/29/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"2,000",87
51414,1911234733,11/29/2013,Jean,Female,Web,Clothing,Member,one-day deliver,13,"8,549",658
51418,2271047357,11/29/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,697,30
51560,1157015404,11/29/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,000",59
51640,1807038936,11/29/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"13,595",800
51684,1226654129,11/29/2013,Shirt,Male,Web,clothing,Member,one-day deliver,13,"7,490",576
51715,2200494837,11/29/2013,Shirt,Male,Web,clothing,Member,one-day deliver,13,899,69
51745,1480223645,11/29/2013,Shirt,Male,Web,clothing,Member,Normal Delivery,18,"4,600",256
51772,2133986982,11/29/2013,Shirt,Male,Web,clothing,Member,one-day deliver,18,474,26
51944,1201844412,11/29/2013,Jean,Female,Web,clothing,Member,one-day deliver,18,500,28
51952,2014089093,11/29/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0
52002,1317209474,11/29/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"5,044",388
52150,2302100831,11/30/2013,Jean,Female,Web,Clothing,Member,one-day deliver,20,"4,291",215
52194,1497121840,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"8,500",708
52273,1305778284,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"10,000",833
52288,2215335027,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"7,780",354
52379,1876166306,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"6,950",434
52411,1947995531,11/30/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,0,0
52455,1693332888,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,525,29
52499,2281403731,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"1,581",113
52537,1771421655,11/30/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"1,147",72
52549,1856616542,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"8,000",444
52599,1524388679,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"4,900",233
52648,1546738321,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,500,26
52675,1789534949,11/30/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,0,0
52749,2237127655,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,200,13
52764,2199809555,11/30/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,14,"1,499",107
52865,1579400888,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,796,47
52932,2109006212,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"1,000",56
52962,1827971920,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"6,795",485
53018,1663498469,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"13,928",633
53057,1588787395,11/30/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"7,995",381
53205,1570409905,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"4,995",278
53214,1971782687,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"9,642",536
53340,1202177268,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,"10,990",733
53347,1450520107,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,0,0
53351,2245309502,12/1/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"1,047",65
53359,1813585627,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,785,34
53365,1198383636,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,674,42
53367,2211931104,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,600,27
53394,1925797593,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"7,603",585
53415,1383081817,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"8,104",450
53424,1673529184,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"3,590",299
53440,1988859094,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"16,915","1,208"
53468,1225208030,12/1/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"11,766",735
53470,1522449646,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"2,158",135
53486,1640295571,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"1,493",68
53496,1661600508,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"1,890",105
53596,1287209229,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,505,32
53740,1787055296,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,"2,824",188
53762,1860177503,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
53783,2065962343,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"3,999",200
53798,2234265026,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"8,200",390
53807,2174556985,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"7,795",339
53870,1376176679,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"2,195",122
53881,1879002595,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"29,999","2,500"
53939,1265141918,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,300,19
53981,1713647970,12/1/2013,Jean,Female,Web,Clothing,Member,one-day deliver,20,0,0
53983,1762733891,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,200,10
54008,2053046184,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"2,285",134
54055,1905223156,12/1/2013,Jean,Female,Web,Clothing,Member,one-day deliver,23,"8,050",350
54079,1238765243,12/1/2013,Jean,Female,Web,Clothing,Member,one-day deliver,21,0,0
54115,1709884356,12/1/2013,Jean,Female,Web,Clothing,Member,one-day deliver,22,"5,158",234
54126,2273164236,12/1/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,19,"1,800",95
54166,2025883512,12/1/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"11,850",515
54251,1373575006,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"6,541",344
54276,1183074375,12/2/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,"2,015",119
54302,1227593002,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,359,28
54411,1374602063,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"9,769",444
54500,1748510006,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"1,965",85
54606,1224104377,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"9,694",539
54717,1804934772,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,400,21
54760,1672846826,12/2/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,14,"3,224",230
54792,1242653721,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"3,894",278
54801,2255825535,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"10,842",678
54838,1632313499,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"4,600",288
54891,2164428677,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"5,990",315
54916,2089036204,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"14,171",746
55190,1156796215,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"29,675","1,855"
55238,2059887732,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"7,900",359
55286,2145565156,12/2/2013,Jeans,Female,Web,Clothing,Member,one-day deliver,18,899,50
55296,2047098249,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"2,750",120
55310,1931502300,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"4,040",337
55322,1979631365,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"1,299",81
55331,1824472974,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,100,6
55525,2196640478,12/2/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"1,595",84
55654,1912934080,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"7,835",461
55680,2037891014,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"34,125","1,796"
55694,1956279711,12/3/2013,Jeans,Female,Web,Clothing,Guest,one-day deliver,17,"2,250",132
55746,1954716253,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"7,175",312
55763,2260254018,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"7,145",325
55790,1754962742,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,999,50
55898,1727055184,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"3,455",192
56064,1264921660,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
56126,2094585800,12/3/2013,Jean,Female,Web,Clothing,Member,one-day deliver,19,515,27
56133,1536800611,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"20,000","1,429"
56149,1446641843,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,0,0
56195,2243478171,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,437",85
56314,2162594169,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"6,274",392
56341,1833654289,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,0,0
56379,2040141196,12/3/2013,Jeans,Female,Web,Clothing,Member,one-day deliver,18,"1,450",81
56465,1946636832,12/3/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,21,"1,200",57
56505,1461229508,12/3/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"6,999",318
56586,1665849596,12/4/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,500",88
56616,1175440274,12/4/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,17,"9,900",582
56626,2108393534,12/4/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,101,5
56628,1374049675,12/4/2013,Jean,Female,Web,Clothing,Member,one-day deliver,23,"2,200",96
56639,1674846851,12/4/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"43,999","2,750"
56673,2186202194,12/4/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"4,499",250
56715,1357494965,12/4/2013,Jeans,Female,Web,Clothing,Member,one-day deliver,18,"3,060",170
56745,1748401341,12/4/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"15,300",729
57031,1434069525,12/4/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"25,295","1,150"
57096,1777636653,12/4/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,575,32
57162,2134519637,12/4/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,0,0
57328,2140033357,12/4/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,20,"57,282","2,864"
57434,1854430688,12/4/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"4,500",196
57456,1358262329,12/4/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"7,893",439
57537,1753974491,12/5/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"2,000",100
57671,1576658713,12/5/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,688,31
57732,2033935726,12/5/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,15,"3,199",213
57748,1488399205,12/5/2013,Jean,Female,Web,Clothing,Member,Normal Delivery,13,"2,061",159
57845,1588610972,12/5/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"3,990",285
57943,1553131699,12/5/2013,Jean,Female,Web,Clothing,Member,one-day deliver,22,"13,451",611
58029,2051180833,12/5/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,680",99
58103,1510158372,12/5/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"26,994","1,227"
58108,1175140298,12/5/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"1,499",125
58110,2225596941,12/5/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,995,55
58128,2162898271,12/5/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"2,794",147
58203,1188302116,12/5/2013,Jean,Female,Web,Clothing,Member,one-day deliver,19,"4,750",250
58215,1742330950,12/5/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"1,039",65
58233,1198359126,12/5/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,21,"2,500",119
58250,1289377805,12/5/2013,Shirt,Male,Web,Clothing,Member,Normal Delivery,23,999,43
58284,1692466224,12/5/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"3,285",183
58376,2204041300,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0
58380,1515191604,12/6/2013,Jean,Female,Web,Clothing,Member,one-day deliver,13,0,0
58572,1905291186,12/6/2013,Jean,Female,Web,Clothing,Member,one-day deliver,21,999,48
58638,1625589697,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,0,0
58703,2258681575,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0
58769,2273938548,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"6,959",535
58777,2272498257,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0
58823,1304674467,12/6/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,20,"6,569",328
58896,1328435574,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"8,128",428
58909,1298449959,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,0,0
58952,2091880895,12/6/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,22,"6,552",298
59038,1562176883,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,"1,599",107
59065,1387640932,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"4,350",256
59094,1184156897,12/6/2013,Jean,Female,Web,Clothing,Member,one-day deliver,22,499,23
59119,1884147764,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"3,999",286
59122,2288675938,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"7,800",557
59131,1450749084,12/6/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,0,0
59254,1875180255,12/7/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,199,10
59261,1732669381,12/7/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,50,3
59270,1649624511,12/7/2013,Jean,Female,Web,Clothing,Member,one-day deliver,19,"2,000",105
59301,1672233026,12/7/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,0,0
59309,2188582965,12/7/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,505,23
59334,1389731609,12/7/2013,Jean,Female,Web,Clothing,Member,one-day deliver,17,"8,715",513
59564,1192097186,12/7/2013,Jean,Female,Web,Clothing,Member,one-day deliver,20,"1,175",59
59698,1199499636,12/7/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
59700,2213929740,12/7/2013,Jean,Female,Web,Clothing,Member,one-day deliver,12,500,42
59708,1826988686,12/7/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"5,600",329
59751,1278601429,12/7/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,399,22
59846,2067800721,12/7/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,515,23
59918,1847389237,12/7/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"1,950",89
60034,1239461229,12/7/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"7,025",335
60068,2075577472,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,850,39
60127,1876503550,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"7,086",322
60148,2030903926,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,"6,647",443
60209,1972940052,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,0,0
60282,2021611814,12/8/2013,Jean,Female,Web,Clothing,Member,one-day deliver,18,"3,812",212
60340,1231419848,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,748,42
60381,2147770285,12/8/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"12,257",766
60393,1858339796,12/8/2013,Jean,Female,Web,Clothing,Member,one-day deliver,23,"10,286",447
60454,1557912248,12/8/2013,Jean,Female,Web,Clothing,Member,one-day deliver,20,"3,132",157
60503,1580342266,12/8/2013,Jean,Female,Web,Clothing,Member,one-day deliver,20,"1,698",85
60510,1290672257,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"4,695",204
60549,1961061953,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,750,54
60553,1463900515,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,299,14
60689,2058613987,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"1,073",60
60695,1755866294,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,0,0
60737,1169412286,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"1,680",76
60738,1719615483,12/8/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"4,975",226
60866,1869289283,12/8/2013,Jean,Female,Web,Clothing,Member,one-day deliver,14,"2,000",143
61002,1926907243,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"23,165","1,103"
61055,1632197339,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"3,266",181
61076,2165079764,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"1,700",121
61087,2196265158,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"10,468",476
61096,1425927633,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"1,000",50
61141,2164779080,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"2,000",87
61206,2248231270,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"2,800",233
61237,1491180996,12/9/2013,Jeans,Female,Web,Clothing,Member,one-day deliver,22,"2,499",114
61343,1911895685,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"3,455",157
61356,1829206092,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,520,29
61362,2110855879,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,200",71
61405,2190143271,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"3,139",136
61496,2254414823,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"1,000",45
61539,2151529278,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"4,504",250
61546,2102358076,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"1,010",84
61571,2059508771,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,999,45
61596,1318397295,12/9/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,17,"20,000","1,176"
61632,2155040798,12/9/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"3,167",198
61802,1995378847,12/9/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,0,0
62024,1290870904,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,99,7
62050,1855956198,12/10/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,20,"3,700",185
62130,1428333639,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,0,0
62204,1245877226,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"5,986",272
62258,1664531159,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"5,000",278
62275,1300003074,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"3,900",170
62489,1175252392,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,400,18
62534,1897906505,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"7,800",650
62586,2135561738,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,480,25
62610,1780218748,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,669,56
62650,1435391455,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,325,18
62720,1330512728,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"5,443",247
62730,1645637697,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"5,394",245
62738,1157074726,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"5,198",236
62772,2067879479,12/10/2013,Jean,Female,Web,Clothing,Member,one-day deliver,22,"2,177",99
62817,2178015831,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"6,381",319
62833,2072760532,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"2,995",176
62847,2171510863,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"1,343",75
62870,1272856541,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"12,158",553
62904,1580358112,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"1,595",73
62967,1475181799,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,750,58
62976,1183196590,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"2,895",223
62998,2269686969,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"1,500",83
63022,1219563397,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"1,600",123
63029,1573774277,12/10/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"2,223",117
63132,1858581434,12/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,15,295,20
63222,1503948402,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,100,5
63226,2247283848,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"2,139",178
63492,2209999226,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"4,130",344
63515,1531079373,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,599,33
63531,2133285811,12/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"1,108",69
63540,1201522137,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"2,910",162
63552,2197688291,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,300,13
63646,2159007016,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"32,999","1,571"
63704,1192757895,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"1,149",52
63973,1313758361,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,900,45
64000,1730400160,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"6,976",388
64015,1646259552,12/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"5,166",323
64093,1753425764,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
64143,1173475453,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"4,200",191
64148,1527321479,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"14,595",663
64198,1985260963,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"2,098",110
64305,1639579627,12/11/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"6,600",413
64368,2137275635,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"3,498",269
64373,1464486527,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,500,31
64403,1626980137,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,616,28
64423,1531676478,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,15,"3,130",209
64440,1155350559,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"1,750",97
64468,1431210145,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"15,503",775
64592,2210969799,12/11/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"11,908",662
64623,2290912152,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,0,0
64641,1588880596,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,"1,998",95
64645,1558910652,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,"1,957",140
64689,2228434231,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"5,493",305
64749,1643825832,12/12/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,14,"2,490",178
64783,1336723192,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"19,177","1,475"
64814,1873693678,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,"2,894",152
64853,1227130310,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"79,900","3,632"
64930,2027003240,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,199,14
65021,1635642881,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"5,998",273
65059,2114459022,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,21,339,16
65060,1257467513,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,500,29
65131,1193243192,12/12/2013,Shirt,Male,Web,Clothing,Guest,one-day deliver,23,"2,680",117
65151,1270236944,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"1,886",111
65257,2147588103,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,"2,175",95
65267,1896584462,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,17,"2,679",158
65541,1470240062,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,12,"2,499",208
65544,1261706978,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"3,950",247
65567,1208525340,12/12/2013,Jean,Female,Web,Clothing,Member,one-day deliver,16,"22,495","1,406"
65577,1627733751,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,16,"1,890",118
65598,1791221417,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,20,"19,785",989
65751,1496081115,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,18,"3,109",173
65821,1290243797,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,23,0,0
65833,1930925672,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,19,0,0
65872,2060495338,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,14,999,71
65877,1368404494,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,22,"21,965",998
65993,1427413094,12/12/2013,Shirt,Male,Web,Clothing,Member,one-day deliver,13,"5,999",461
